man0 woman31
man1 woman48
man10 woman4
man11 woman51
man12 woman42
man13 woman84
man14 woman93
man15 woman69
man16 woman99
man17 woman75
man18 woman96
man19 woman18
man2 woman11
man20 woman36
man21 woman81
man22 woman8
man23 woman68
man24 woman76
man25 woman49
man26 woman59
man27 woman80
man28 woman85
man29 woman21
man3 woman47
man30 woman32
man31 woman6
man32 woman17
man33 woman20
man34 woman43
man35 woman12
man36 woman46
man37 woman98
man38 woman52
man39 woman57
man4 woman54
man40 woman88
man41 woman29
man42 woman64
man43 woman27
man44 woman55
man45 woman71
man46 woman24
man47 woman25
man48 woman79
man49 woman22
man5 woman95
man50 woman50
man51 woman82
man52 woman77
man53 woman37
man54 woman56
man55 woman90
man56 woman67
man57 woman62
man58 woman87
man59 woman39
man6 woman3
man60 woman94
man61 woman60
man62 woman78
man63 woman33
man64 woman83
man65 woman10
man66 woman5
man67 woman97
man68 woman14
man69 woman73
man7 woman61
man70 woman16
man71 woman9
man72 woman40
man73 woman28
man74 woman70
man75 woman65
man76 woman66
man77 woman35
man78 woman74
man79 woman41
man8 woman72
man80 woman91
man81 woman30
man82 woman38
man83 woman19
man84 woman2
man85 woman53
man86 woman89
man87 woman86
man88 woman45
man89 woman63
man9 woman7
man90 woman34
man91 woman1
man92 woman92
man93 woman44
man94 woman13
man95 woman58
man96 woman23
man97 woman0
man98 woman26
man99 woman15
