man0 woman59
man1 woman2
man10 woman90
man100 woman20
man101 woman10
man102 woman98
man103 woman85
man104 woman51
man105 woman8
man106 woman87
man107 woman14
man108 woman99
man109 woman38
man11 woman44
man110 woman37
man12 woman9
man13 woman61
man14 woman76
man15 woman81
man16 woman100
man17 woman105
man18 woman15
man19 woman7
man2 woman42
man20 woman50
man21 woman22
man22 woman73
man23 woman64
man24 woman49
man25 woman103
man26 woman77
man27 woman39
man28 woman101
man29 woman17
man3 woman91
man30 woman84
man31 woman47
man32 woman3
man33 woman24
man34 woman71
man35 woman106
man36 woman92
man37 woman5
man38 woman46
man39 woman66
man4 woman89
man40 woman53
man41 woman108
man42 woman83
man43 woman0
man44 woman25
man45 woman72
man46 woman4
man47 woman32
man48 woman21
man49 woman70
man5 woman104
man50 woman13
man51 woman19
man52 woman16
man53 woman11
man54 woman65
man55 woman68
man56 woman36
man57 woman6
man58 woman94
man59 woman12
man6 woman31
man60 woman67
man61 woman45
man62 woman62
man63 woman86
man64 woman55
man65 woman35
man66 woman41
man67 woman56
man68 woman75
man69 woman60
man7 woman43
man70 woman97
man71 woman34
man72 woman93
man73 woman79
man74 woman52
man75 woman27
man76 woman57
man77 woman110
man78 woman28
man79 woman18
man8 woman69
man80 woman26
man81 woman63
man82 woman109
man83 woman78
man84 woman48
man85 woman80
man86 woman30
man87 woman33
man88 woman58
man89 woman74
man9 woman54
man90 woman23
man91 woman29
man92 woman40
man93 woman96
man94 woman107
man95 woman88
man96 woman102
man97 woman1
man98 woman82
man99 woman95
