man0 woman18
man1 woman31
man10 woman29
man11 woman20
man12 woman14
man13 woman41
man14 woman5
man15 woman39
man16 woman26
man17 woman27
man18 woman10
man19 woman4
man2 woman16
man20 woman42
man21 woman34
man22 woman9
man23 woman0
man24 woman1
man25 woman36
man26 woman25
man27 woman3
man28 woman33
man29 woman23
man3 woman12
man30 woman28
man31 woman38
man32 woman40
man33 woman37
man34 woman24
man35 woman17
man36 woman6
man37 woman11
man38 woman21
man39 woman32
man4 woman19
man40 woman13
man41 woman15
man42 woman2
man43 woman30
man44 woman22
man5 woman43
man6 woman35
man7 woman44
man8 woman8
man9 woman7
