man0 woman21
man1 woman47
man10 woman2
man100 woman90
man11 woman91
man12 woman6
man13 woman16
man14 woman46
man15 woman20
man16 woman57
man17 woman82
man18 woman97
man19 woman58
man2 woman95
man20 woman61
man21 woman96
man22 woman100
man23 woman72
man24 woman68
man25 woman7
man26 woman18
man27 woman77
man28 woman14
man29 woman12
man3 woman8
man30 woman23
man31 woman63
man32 woman27
man33 woman74
man34 woman0
man35 woman78
man36 woman45
man37 woman37
man38 woman87
man39 woman43
man4 woman69
man40 woman86
man41 woman64
man42 woman93
man43 woman24
man44 woman56
man45 woman35
man46 woman75
man47 woman76
man48 woman62
man49 woman9
man5 woman81
man50 woman4
man51 woman71
man52 woman59
man53 woman49
man54 woman51
man55 woman41
man56 woman25
man57 woman3
man58 woman19
man59 woman31
man6 woman17
man60 woman36
man61 woman11
man62 woman52
man63 woman79
man64 woman38
man65 woman34
man66 woman89
man67 woman73
man68 woman26
man69 woman55
man7 woman39
man70 woman5
man71 woman70
man72 woman65
man73 woman42
man74 woman50
man75 woman99
man76 woman83
man77 woman85
man78 woman80
man79 woman94
man8 woman28
man80 woman13
man81 woman60
man82 woman10
man83 woman48
man84 woman22
man85 woman44
man86 woman40
man87 woman88
man88 woman53
man89 woman84
man9 woman67
man90 woman30
man91 woman15
man92 woman29
man93 woman66
man94 woman54
man95 woman33
man96 woman92
man97 woman1
man98 woman98
man99 woman32
