man0 woman36
man1 woman50
man10 woman16
man11 woman38
man12 woman65
man13 woman21
man14 woman54
man15 woman19
man16 woman27
man17 woman45
man18 woman43
man19 woman51
man2 woman55
man20 woman4
man21 woman8
man22 woman69
man23 woman58
man24 woman22
man25 woman6
man26 woman28
man27 woman35
man28 woman42
man29 woman41
man3 woman5
man30 woman47
man31 woman61
man32 woman40
man33 woman63
man34 woman60
man35 woman34
man36 woman31
man37 woman67
man38 woman26
man39 woman68
man4 woman14
man40 woman15
man41 woman66
man42 woman57
man43 woman62
man44 woman39
man45 woman64
man46 woman24
man47 woman0
man48 woman30
man49 woman7
man5 woman33
man50 woman20
man51 woman71
man52 woman44
man53 woman18
man54 woman49
man55 woman56
man56 woman70
man57 woman11
man58 woman52
man59 woman23
man6 woman12
man60 woman3
man61 woman17
man62 woman9
man63 woman2
man64 woman29
man65 woman59
man66 woman10
man67 woman46
man68 woman48
man69 woman25
man7 woman32
man70 woman53
man71 woman1
man8 woman13
man9 woman37
