man0 woman3
man1 woman64
man10 woman103
man100 woman26
man101 woman57
man102 woman24
man103 woman73
man104 woman1
man105 woman42
man106 woman63
man11 woman40
man12 woman60
man13 woman39
man14 woman74
man15 woman13
man16 woman99
man17 woman105
man18 woman2
man19 woman9
man2 woman65
man20 woman87
man21 woman83
man22 woman38
man23 woman23
man24 woman56
man25 woman76
man26 woman51
man27 woman71
man28 woman35
man29 woman46
man3 woman66
man30 woman70
man31 woman68
man32 woman20
man33 woman30
man34 woman8
man35 woman0
man36 woman100
man37 woman88
man38 woman29
man39 woman89
man4 woman92
man40 woman19
man41 woman37
man42 woman27
man43 woman85
man44 woman44
man45 woman77
man46 woman91
man47 woman25
man48 woman47
man49 woman33
man5 woman52
man50 woman81
man51 woman62
man52 woman106
man53 woman104
man54 woman96
man55 woman67
man56 woman12
man57 woman17
man58 woman48
man59 woman98
man6 woman55
man60 woman75
man61 woman34
man62 woman21
man63 woman93
man64 woman95
man65 woman45
man66 woman50
man67 woman69
man68 woman41
man69 woman101
man7 woman84
man70 woman90
man71 woman58
man72 woman14
man73 woman59
man74 woman43
man75 woman10
man76 woman31
man77 woman18
man78 woman86
man79 woman36
man8 woman16
man80 woman32
man81 woman15
man82 woman82
man83 woman61
man84 woman78
man85 woman94
man86 woman97
man87 woman7
man88 woman11
man89 woman6
man9 woman54
man90 woman80
man91 woman102
man92 woman22
man93 woman53
man94 woman49
man95 woman5
man96 woman79
man97 woman28
man98 woman4
man99 woman72
