man0 woman23
man1 woman79
man10 woman69
man11 woman24
man12 woman81
man13 woman75
man14 woman47
man15 woman11
man16 woman60
man17 woman35
man18 woman74
man19 woman16
man2 woman22
man20 woman46
man21 woman84
man22 woman68
man23 woman64
man24 woman7
man25 woman67
man26 woman41
man27 woman43
man28 woman78
man29 woman34
man3 woman14
man30 woman15
man31 woman73
man32 woman13
man33 woman83
man34 woman77
man35 woman12
man36 woman50
man37 woman5
man38 woman42
man39 woman88
man4 woman19
man40 woman9
man41 woman18
man42 woman17
man43 woman82
man44 woman65
man45 woman36
man46 woman57
man47 woman28
man48 woman58
man49 woman51
man5 woman52
man50 woman61
man51 woman55
man52 woman76
man53 woman59
man54 woman87
man55 woman21
man56 woman26
man57 woman20
man58 woman10
man59 woman4
man6 woman8
man60 woman32
man61 woman85
man62 woman39
man63 woman38
man64 woman56
man65 woman45
man66 woman3
man67 woman33
man68 woman2
man69 woman48
man7 woman86
man70 woman40
man71 woman90
man72 woman44
man73 woman37
man74 woman54
man75 woman0
man76 woman31
man77 woman1
man78 woman63
man79 woman6
man8 woman25
man80 woman70
man81 woman49
man82 woman27
man83 woman30
man84 woman71
man85 woman62
man86 woman53
man87 woman72
man88 woman66
man89 woman89
man9 woman80
man90 woman29
