man0 woman18
man1 woman71
man10 woman84
man100 woman111
man101 woman106
man102 woman97
man103 woman100
man104 woman45
man105 woman107
man106 woman38
man107 woman46
man108 woman80
man109 woman27
man11 woman11
man110 woman15
man111 woman105
man12 woman75
man13 woman61
man14 woman60
man15 woman82
man16 woman62
man17 woman25
man18 woman108
man19 woman87
man2 woman64
man20 woman96
man21 woman77
man22 woman54
man23 woman98
man24 woman102
man25 woman7
man26 woman42
man27 woman20
man28 woman13
man29 woman8
man3 woman12
man30 woman47
man31 woman70
man32 woman83
man33 woman110
man34 woman17
man35 woman16
man36 woman67
man37 woman1
man38 woman59
man39 woman3
man4 woman78
man40 woman24
man41 woman57
man42 woman22
man43 woman90
man44 woman14
man45 woman36
man46 woman89
man47 woman30
man48 woman63
man49 woman4
man5 woman41
man50 woman74
man51 woman58
man52 woman103
man53 woman0
man54 woman31
man55 woman73
man56 woman72
man57 woman94
man58 woman43
man59 woman76
man6 woman69
man60 woman29
man61 woman28
man62 woman95
man63 woman49
man64 woman44
man65 woman99
man66 woman109
man67 woman35
man68 woman6
man69 woman85
man7 woman9
man70 woman79
man71 woman39
man72 woman48
man73 woman10
man74 woman34
man75 woman5
man76 woman50
man77 woman40
man78 woman56
man79 woman32
man8 woman93
man80 woman26
man81 woman65
man82 woman86
man83 woman52
man84 woman51
man85 woman33
man86 woman23
man87 woman88
man88 woman53
man89 woman19
man9 woman2
man90 woman37
man91 woman104
man92 woman81
man93 woman21
man94 woman66
man95 woman92
man96 woman91
man97 woman101
man98 woman55
man99 woman68
