man0 woman29
man1 woman21
man10 woman16
man11 woman25
man12 woman33
man13 woman18
man14 woman13
man15 woman37
man16 woman3
man17 woman27
man18 woman34
man19 woman24
man2 woman17
man20 woman35
man21 woman12
man22 woman11
man23 woman5
man24 woman1
man25 woman4
man26 woman10
man27 woman26
man28 woman2
man29 woman0
man3 woman36
man30 woman32
man31 woman22
man32 woman31
man33 woman30
man34 woman15
man35 woman19
man36 woman7
man37 woman8
man4 woman20
man5 woman23
man6 woman6
man7 woman9
man8 woman14
man9 woman28
