man0 woman44
man1 woman5
man10 woman31
man11 woman30
man12 woman17
man13 woman3
man14 woman45
man15 woman32
man16 woman35
man17 woman8
man18 woman36
man19 woman9
man2 woman27
man20 woman6
man21 woman19
man22 woman46
man23 woman1
man24 woman20
man25 woman40
man26 woman15
man27 woman28
man28 woman14
man29 woman13
man3 woman47
man30 woman33
man31 woman39
man32 woman18
man33 woman23
man34 woman12
man35 woman29
man36 woman4
man37 woman38
man38 woman11
man39 woman21
man4 woman42
man40 woman24
man41 woman34
man42 woman25
man43 woman37
man44 woman7
man45 woman43
man46 woman22
man47 woman48
man48 woman0
man5 woman26
man6 woman10
man7 woman2
man8 woman41
man9 woman16
